Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Geo ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Order Day of Week,Year-Quarter,Year-Month,Shipping Days,Profit Margin (%),Revenue Per Unit,Has Discount,Is Profitable,Estimated Cost,Discount Amount
2677,CA-2017-132185,2017-11-27,2017-12-02,Standard Class,DB-13615,OFF-AP-10001205,399,43.584,1,0.2,4.3584,2017,11,November,4,Monday,2017Q4,2017-11,5,10.0,43.58,1,1,39.23,10.9
2678,US-2014-160780,2014-06-21,2014-06-21,Same Day,SV-20785,OFF-BI-10001116,569,11.088,7,0.7,-8.1312,2014,6,June,2,Saturday,2014Q2,2014-06,0,-73.33,1.58,1,0,19.22,25.87
2679,US-2014-160780,2014-06-21,2014-06-21,Same Day,SV-20785,OFF-BI-10002931,569,25.164,2,0.7,-16.776,2014,6,June,2,Saturday,2014Q2,2014-06,0,-66.67,12.58,1,0,41.94,58.72
2680,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,OFF-BI-10000546,73,14.4,5,0.0,7.056,2017,1,January,1,Saturday,2017Q1,2017-01,6,49.0,2.88,0,1,7.34,0.0
2681,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,TEC-AC-10002049,73,619.95,5,0.0,111.591,2017,1,January,1,Saturday,2017Q1,2017-01,6,18.0,123.99,0,1,508.36,0.0
2682,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,OFF-BI-10001196,73,89.52,4,0.0,42.0744,2017,1,January,1,Saturday,2017Q1,2017-01,6,47.0,22.38,0,1,47.45,0.0
2683,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,TEC-MA-10002981,73,350.973,3,0.1,152.0883,2017,1,January,1,Saturday,2017Q1,2017-01,6,43.33,116.99,1,1,198.88,39.0
2684,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,TEC-PH-10003601,73,164.99,1,0.0,49.497,2017,1,January,1,Saturday,2017Q1,2017-01,6,30.0,164.99,0,1,115.49,0.0
2685,CA-2017-137085,2017-06-29,2017-07-06,Standard Class,CT-11995,OFF-BI-10000632,501,312.552,9,0.2,101.5794,2017,6,June,2,Thursday,2017Q2,2017-06,7,32.5,34.73,1,1,210.97,78.14
2686,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,OFF-EN-10003055,415,95.952,3,0.2,29.985,2016,9,September,3,Tuesday,2016Q3,2016-09,5,31.25,31.98,1,1,65.97,23.99
2687,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,OFF-BI-10001031,415,3.204,2,0.7,-2.4564,2016,9,September,3,Tuesday,2016Q3,2016-09,5,-76.67,1.6,1,0,5.66,7.48
2688,US-2016-128195,2016-08-04,2016-08-05,First Class,RA-19285,OFF-BI-10002003,27,3.98,5,0.8,-6.567,2016,8,August,3,Thursday,2016Q3,2016-08,1,-165.0,0.8,1,0,10.55,15.92
2689,CA-2015-153220,2015-11-12,2015-11-14,First Class,YC-21895,OFF-PA-10003016,499,15.7,5,0.0,7.065,2015,11,November,4,Thursday,2015Q4,2015-11,2,45.0,3.14,0,1,8.63,0.0
2690,CA-2014-123064,2014-06-30,2014-07-02,First Class,RA-19915,OFF-AR-10004582,10,5.248,4,0.2,1.64,2014,6,June,2,Monday,2014Q2,2014-06,2,31.25,1.31,1,1,3.61,1.31
2691,CA-2017-156412,2017-12-04,2017-12-08,Standard Class,CM-12160,OFF-BI-10004364,305,5.346,3,0.7,-4.455,2017,12,December,4,Monday,2017Q4,2017-12,4,-83.33,1.78,1,0,9.8,12.47
2692,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,OFF-PA-10002246,561,15.48,3,0.2,5.6115,2016,8,August,3,Sunday,2016Q3,2016-08,5,36.25,5.16,1,1,9.87,3.87
2693,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,TEC-PH-10002890,561,108.576,3,0.2,8.1432,2016,8,August,3,Sunday,2016Q3,2016-08,5,7.5,36.19,1,1,100.43,27.14
2694,CA-2016-138079,2016-01-22,2016-01-28,Standard Class,AJ-10795,FUR-FU-10001475,629,109.9,5,0.0,37.366,2016,1,January,1,Friday,2016Q1,2016-01,6,34.0,21.98,0,1,72.53,0.0
2695,CA-2014-143182,2014-10-15,2014-10-20,Standard Class,DL-12865,FUR-FU-10004270,342,15.384,1,0.2,4.0383,2014,10,October,4,Wednesday,2014Q4,2014-10,5,26.25,15.38,1,1,11.35,3.85
2696,CA-2016-161662,2016-02-07,2016-02-09,First Class,BE-11410,OFF-PA-10003465,288,30.352,2,0.2,10.6232,2016,2,February,1,Sunday,2016Q1,2016-02,2,35.0,15.18,1,1,19.73,7.59
2697,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,TEC-MA-10003626,345,821.3,4,0.5,-16.426,2014,3,March,1,Tuesday,2014Q1,2014-03,5,-2.0,205.32,1,0,837.73,821.3
2698,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,TEC-MA-10002412,345,22638.48,6,0.5,-1811.0784,2014,3,March,1,Tuesday,2014Q1,2014-03,5,-8.0,3773.08,1,0,24449.56,22638.48
2699,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,OFF-PA-10001804,345,21.376,4,0.2,7.4816,2014,3,March,1,Tuesday,2014Q1,2014-03,5,35.0,5.34,1,1,13.89,5.34
2700,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,OFF-AR-10003183,345,8.016,3,0.2,1.002,2014,3,March,1,Tuesday,2014Q1,2014-03,5,12.5,2.67,1,1,7.01,2.0
2701,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,FUR-FU-10004270,345,30.768,2,0.2,8.0766,2014,3,March,1,Tuesday,2014Q1,2014-03,5,26.25,15.38,1,1,22.69,7.69
2702,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,OFF-FA-10003112,345,18.936,3,0.2,5.9175,2014,3,March,1,Tuesday,2014Q1,2014-03,5,31.25,6.31,1,1,13.02,4.73
2703,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,FUR-FU-10001986,345,122.352,3,0.2,15.294,2014,3,March,1,Tuesday,2014Q1,2014-03,5,12.5,40.78,1,1,107.06,30.59
2704,CA-2014-143413,2014-05-24,2014-05-30,Standard Class,RP-19390,OFF-PA-10002319,212,116.28,3,0.0,56.9772,2014,5,May,2,Saturday,2014Q2,2014-05,6,49.0,38.76,0,1,59.3,0.0
2705,CA-2017-156818,2017-07-11,2017-07-13,Second Class,JD-16015,TEC-AC-10002323,264,132.6,6,0.0,17.238,2017,7,July,3,Tuesday,2017Q3,2017-07,2,13.0,22.1,0,1,115.36,0.0
2706,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,OFF-SU-10001165,588,16.68,2,0.0,4.3368,2017,6,June,2,Friday,2017Q2,2017-06,5,26.0,8.34,0,1,12.34,0.0
2707,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,OFF-PA-10001246,588,19.44,3,0.0,9.3312,2017,6,June,2,Friday,2017Q2,2017-06,5,48.0,6.48,0,1,10.11,0.0
2708,CA-2017-155873,2017-06-16,2017-06-21,Standard Class,AB-10255,OFF-PA-10001815,588,192.16,4,0.0,92.2368,2017,6,June,2,Friday,2017Q2,2017-06,5,48.0,48.04,0,1,99.92,0.0
2709,CA-2015-121797,2015-01-30,2015-02-06,Standard Class,CC-12145,FUR-FU-10001876,500,227.36,7,0.0,81.8496,2015,1,January,1,Friday,2015Q1,2015-01,7,36.0,32.48,0,1,145.51,0.0
2710,CA-2015-121797,2015-01-30,2015-02-06,Standard Class,CC-12145,TEC-MA-10000488,500,1919.976,3,0.2,215.9973,2015,1,January,1,Friday,2015Q1,2015-01,7,11.25,639.99,1,1,1703.98,479.99
2711,US-2015-120572,2015-12-11,2015-12-15,Standard Class,GH-14425,OFF-BI-10001098,345,12.828,2,0.7,-8.9796,2015,12,December,4,Friday,2015Q4,2015-12,4,-70.0,6.41,1,0,21.81,29.93
2712,CA-2017-132430,2017-10-09,2017-10-11,First Class,CP-12085,FUR-FU-10003577,287,45.888,4,0.2,9.1776,2017,10,October,4,Monday,2017Q4,2017-10,2,20.0,11.47,1,1,36.71,11.47
2713,CA-2017-146031,2017-07-29,2017-08-01,Second Class,GM-14440,OFF-AR-10002656,271,60.12,9,0.0,22.2444,2017,7,July,3,Saturday,2017Q3,2017-07,3,37.0,6.68,0,1,37.88,0.0
2714,CA-2014-110100,2014-04-25,2014-04-29,Standard Class,LC-16885,TEC-PH-10004531,416,302.376,3,0.2,37.797,2014,4,April,2,Friday,2014Q2,2014-04,4,12.5,100.79,1,1,264.58,75.59
2715,CA-2015-103723,2015-12-01,2015-12-06,Standard Class,BT-11305,OFF-AR-10003251,628,13.9,5,0.0,5.56,2015,12,December,4,Tuesday,2015Q4,2015-12,5,40.0,2.78,0,1,8.34,0.0
2716,CA-2014-127187,2014-12-04,2014-12-08,Standard Class,CP-12085,TEC-PH-10000673,263,129.98,2,0.0,62.3904,2014,12,December,4,Thursday,2014Q4,2014-12,4,48.0,64.99,0,1,67.59,0.0
2717,CA-2017-128475,2017-08-26,2017-09-01,Standard Class,SC-20680,TEC-AC-10000158,373,71.98,2,0.0,15.1158,2017,8,August,3,Saturday,2017Q3,2017-08,6,21.0,35.99,0,1,56.86,0.0
2718,CA-2014-100006,2014-09-07,2014-09-13,Standard Class,DK-13375,TEC-PH-10002075,263,377.97,3,0.0,109.6113,2014,9,September,3,Sunday,2014Q3,2014-09,6,29.0,125.99,0,1,268.36,0.0
2719,CA-2017-144827,2017-12-21,2017-12-27,Standard Class,SE-20110,OFF-ST-10004340,477,124.36,2,0.0,33.5772,2017,12,December,4,Thursday,2017Q4,2017-12,6,27.0,62.18,0,1,90.78,0.0
2720,CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,FUR-FU-10002759,153,23.976,3,0.6,-14.3856,2014,12,December,4,Saturday,2014Q4,2014-12,2,-60.0,7.99,1,0,38.36,35.96
2721,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,OFF-FA-10000585,401,8.376,3,0.2,2.7222,2014,11,November,4,Tuesday,2014Q4,2014-11,4,32.5,2.79,1,1,5.65,2.09
2722,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,OFF-AP-10004859,401,58.24,5,0.2,5.096,2014,11,November,4,Tuesday,2014Q4,2014-11,4,8.75,11.65,1,1,53.14,14.56
2723,CA-2016-164735,2016-04-14,2016-04-19,Second Class,TB-21400,OFF-ST-10001558,439,81.2,5,0.0,12.18,2016,4,April,2,Thursday,2016Q2,2016-04,5,15.0,16.24,0,1,69.02,0.0
2724,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,OFF-LA-10004689,549,14.45,5,0.0,6.7915,2014,10,October,4,Saturday,2014Q4,2014-10,4,47.0,2.89,0,1,7.66,0.0
2725,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,OFF-BI-10002867,549,95.648,2,0.2,31.0856,2014,10,October,4,Saturday,2014Q4,2014-10,4,32.5,47.82,1,1,64.56,23.91
2726,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,TEC-PH-10003811,306,359.97,5,0.4,-71.994,2017,11,November,4,Tuesday,2017Q4,2017-11,6,-20.0,71.99,1,0,431.96,239.98
2727,CA-2017-149888,2017-11-07,2017-11-13,Standard Class,EP-13915,FUR-TA-10000849,306,350.352,4,0.4,-140.1408,2017,11,November,4,Tuesday,2017Q4,2017-11,6,-40.0,87.59,1,0,490.49,233.57
2728,CA-2017-119193,2017-12-22,2017-12-24,First Class,SK-19990,OFF-BI-10000848,297,1.641,1,0.7,-1.3128,2017,12,December,4,Friday,2017Q4,2017-12,2,-80.0,1.64,1,0,2.95,3.83
2729,CA-2017-119193,2017-12-22,2017-12-24,First Class,SK-19990,TEC-PH-10003072,297,629.958,7,0.4,94.4937,2017,12,December,4,Friday,2017Q4,2017-12,2,15.0,89.99,1,1,535.46,419.97
2730,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,OFF-AR-10001547,628,6.63,3,0.0,1.7901,2017,2,February,1,Monday,2017Q1,2017-02,6,27.0,2.21,0,1,4.84,0.0
2731,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,TEC-AC-10001838,628,799.96,4,0.0,343.9828,2017,2,February,1,Monday,2017Q1,2017-02,6,43.0,199.99,0,1,455.98,0.0
2732,CA-2017-104801,2017-02-13,2017-02-19,Standard Class,FH-14350,FUR-FU-10004017,628,107.53,1,0.0,21.506,2017,2,February,1,Monday,2017Q1,2017-02,6,20.0,107.53,0,1,86.02,0.0
2733,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,TEC-PH-10002923,251,73.98,2,0.0,19.9746,2014,7,July,3,Wednesday,2014Q3,2014-07,4,27.0,36.99,0,1,54.01,0.0
2734,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,OFF-AR-10000716,251,5.58,1,0.0,2.1762,2014,7,July,3,Wednesday,2014Q3,2014-07,4,39.0,5.58,0,1,3.4,0.0
2735,CA-2015-129770,2015-02-21,2015-02-23,Second Class,JE-15715,OFF-PA-10000249,591,49.12,4,0.0,23.0864,2015,2,February,1,Saturday,2015Q1,2015-02,2,47.0,12.28,0,1,26.03,0.0
2736,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,TEC-PH-10003691,207,377.97,3,0.0,94.4925,2015,11,November,4,Friday,2015Q4,2015-11,6,25.0,125.99,0,1,283.48,0.0
2737,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,OFF-PA-10001560,207,42.28,7,0.0,19.8716,2015,11,November,4,Friday,2015Q4,2015-11,6,47.0,6.04,0,1,22.41,0.0
2738,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,FUR-BO-10004467,207,299.97,3,0.0,56.9943,2015,11,November,4,Friday,2015Q4,2015-11,6,19.0,99.99,0,1,242.98,0.0
2739,CA-2015-115798,2015-11-13,2015-11-19,Standard Class,KL-16645,TEC-PH-10001819,207,89.98,2,0.0,43.1904,2015,11,November,4,Friday,2015Q4,2015-11,6,48.0,44.99,0,1,46.79,0.0
2740,CA-2017-122707,2017-04-16,2017-04-18,First Class,EB-13750,OFF-SU-10000157,319,477.24,4,0.0,9.5448,2017,4,April,2,Sunday,2017Q2,2017-04,2,2.0,119.31,0,1,467.7,0.0
2741,CA-2017-122707,2017-04-16,2017-04-18,First Class,EB-13750,TEC-AC-10004227,319,25.98,2,0.0,1.5588,2017,4,April,2,Sunday,2017Q2,2017-04,2,6.0,12.99,0,1,24.42,0.0
2742,CA-2016-165015,2016-02-25,2016-02-27,Second Class,BD-11725,OFF-EN-10003134,294,46.72,5,0.2,17.52,2016,2,February,1,Thursday,2016Q1,2016-02,2,37.5,9.34,1,1,29.2,11.68
2743,CA-2014-149244,2014-11-04,2014-11-08,Standard Class,MS-17530,FUR-FU-10004671,529,35.34,2,0.0,13.4292,2014,11,November,4,Tuesday,2014Q4,2014-11,4,38.0,17.67,0,1,21.91,0.0
2744,CA-2015-140144,2015-06-20,2015-06-25,Second Class,SC-20770,FUR-FU-10002253,533,257.64,6,0.0,100.4796,2015,6,June,2,Saturday,2015Q2,2015-06,5,39.0,42.94,0,1,157.16,0.0
2745,CA-2015-140144,2015-06-20,2015-06-25,Second Class,SC-20770,TEC-PH-10002726,533,125.976,3,0.2,47.241,2015,6,June,2,Saturday,2015Q2,2015-06,5,37.5,41.99,1,1,78.74,31.49
2746,CA-2017-163321,2017-08-07,2017-08-11,Second Class,FM-14380,TEC-AC-10004571,412,79.992,1,0.2,21.9978,2017,8,August,3,Monday,2017Q3,2017-08,4,27.5,79.99,1,1,57.99,20.0
2747,CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,FUR-TA-10002228,223,700.056,3,0.3,-130.0104,2014,5,May,2,Monday,2014Q2,2014-05,5,-18.57,233.35,1,0,830.07,300.02
2748,US-2015-165449,2015-11-22,2015-11-26,Standard Class,AP-10720,TEC-AC-10004127,147,27.168,4,0.2,-1.3584,2015,11,November,4,Sunday,2015Q4,2015-11,4,-5.0,6.79,1,0,28.53,6.79
2749,CA-2015-110247,2015-12-04,2015-12-08,Standard Class,RH-19555,OFF-BI-10001553,367,8.226,3,0.7,-6.0324,2015,12,December,4,Friday,2015Q4,2015-12,4,-73.33,2.74,1,0,14.26,19.19
2750,US-2014-141257,2014-06-08,2014-06-14,Standard Class,CS-11950,FUR-CH-10002758,629,585.552,3,0.2,73.194,2014,6,June,2,Sunday,2014Q2,2014-06,6,12.5,195.18,1,1,512.36,146.39
2751,CA-2014-154669,2014-08-08,2014-08-11,Second Class,TM-21010,OFF-ST-10000532,548,423.28,11,0.0,110.0528,2014,8,August,3,Friday,2014Q3,2014-08,3,26.0,38.48,0,1,313.23,0.0
2752,CA-2014-158029,2014-05-26,2014-05-30,Standard Class,HF-14995,FUR-CH-10000988,503,225.296,2,0.2,22.5296,2014,5,May,2,Monday,2014Q2,2014-05,4,10.0,112.65,1,1,202.77,56.32
2753,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,OFF-AR-10003251,533,5.56,2,0.0,2.224,2015,4,April,2,Friday,2015Q2,2015-04,4,40.0,2.78,0,1,3.34,0.0
2754,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,TEC-AC-10003174,533,323.37,3,0.0,129.348,2015,4,April,2,Friday,2015Q2,2015-04,4,40.0,107.79,0,1,194.02,0.0
2755,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,TEC-PH-10002310,533,783.96,5,0.2,68.5965,2015,4,April,2,Friday,2015Q2,2015-04,4,8.75,156.79,1,1,715.36,195.99
2756,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,OFF-AP-10002651,533,1447.65,5,0.0,419.8185,2015,4,April,2,Friday,2015Q2,2015-04,4,29.0,289.53,0,1,1027.83,0.0
2757,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,OFF-PA-10001184,533,11.96,2,0.0,5.8604,2015,4,April,2,Friday,2015Q2,2015-04,4,49.0,5.98,0,1,6.1,0.0
2758,CA-2016-127775,2016-06-11,2016-06-13,Second Class,ES-14020,TEC-AC-10002402,265,239.97,3,0.0,71.991,2016,6,June,2,Saturday,2016Q2,2016-06,2,30.0,79.99,0,1,167.98,0.0
2759,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,FUR-FU-10004270,373,76.92,4,0.0,31.5372,2016,3,March,1,Friday,2016Q1,2016-03,4,41.0,19.23,0,1,45.38,0.0
2760,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,OFF-ST-10001526,373,481.32,4,0.0,125.1432,2016,3,March,1,Friday,2016Q1,2016-03,4,26.0,120.33,0,1,356.18,0.0
2761,CA-2014-129574,2014-05-26,2014-05-29,First Class,Dp-13240,OFF-PA-10002893,607,48.4,5,0.0,23.232,2014,5,May,2,Monday,2014Q2,2014-05,3,48.0,9.68,0,1,25.17,0.0
2762,CA-2017-126536,2017-10-12,2017-10-14,First Class,NK-18490,TEC-AC-10003709,534,0.99,1,0.0,0.4356,2017,10,October,4,Thursday,2017Q4,2017-10,2,44.0,0.99,0,1,0.55,0.0
2763,CA-2017-126536,2017-10-12,2017-10-14,First Class,NK-18490,OFF-BI-10001191,534,101.84,5,0.2,36.917,2017,10,October,4,Thursday,2017Q4,2017-10,2,36.25,20.37,1,1,64.92,25.46
2764,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,OFF-BI-10003166,304,10.332,3,0.7,-7.5768,2017,6,June,2,Thursday,2017Q2,2017-06,6,-73.33,3.44,1,0,17.91,24.11
2765,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,OFF-BI-10003982,304,31.155,5,0.7,-23.8855,2017,6,June,2,Thursday,2017Q2,2017-06,6,-76.67,6.23,1,0,55.04,72.69
2766,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,OFF-ST-10004835,304,8.928,2,0.2,0.6696,2017,6,June,2,Thursday,2017Q2,2017-06,6,7.5,4.46,1,1,8.26,2.23
2767,CA-2017-167752,2017-01-15,2017-01-18,First Class,RW-19690,OFF-AP-10000159,305,34.384,1,0.2,3.8682,2017,1,January,1,Sunday,2017Q1,2017-01,3,11.25,34.38,1,1,30.52,8.6
2768,CA-2017-167752,2017-01-15,2017-01-18,First Class,RW-19690,OFF-AP-10002945,305,1924.16,8,0.2,312.676,2017,1,January,1,Sunday,2017Q1,2017-01,3,16.25,240.52,1,1,1611.48,481.04
2769,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,OFF-AP-10001242,140,32.192,2,0.8,-80.48,2015,4,April,2,Thursday,2015Q2,2015-04,5,-250.0,16.1,1,0,112.67,128.77
2770,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,TEC-AC-10003038,140,50.12,7,0.2,-0.6265,2015,4,April,2,Thursday,2015Q2,2015-04,5,-1.25,7.16,1,0,50.75,12.53
2771,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,TEC-AC-10003289,140,47.976,3,0.2,1.7991,2015,4,April,2,Thursday,2015Q2,2015-04,5,3.75,15.99,1,1,46.18,11.99
2772,CA-2016-163986,2016-09-03,2016-09-10,Standard Class,JJ-15445,OFF-ST-10000918,193,54.5,5,0.0,14.17,2016,9,September,3,Saturday,2016Q3,2016-09,7,26.0,10.9,0,1,40.33,0.0
2773,CA-2017-158967,2017-12-10,2017-12-12,First Class,BT-11680,FUR-FU-10001940,341,19.104,3,0.2,5.7312,2017,12,December,4,Sunday,2017Q4,2017-12,2,30.0,6.37,1,1,13.37,4.78
2774,CA-2016-131576,2016-11-22,2016-11-26,Standard Class,RD-19585,OFF-BI-10002852,70,49.44,3,0.0,24.2256,2016,11,November,4,Tuesday,2016Q4,2016-11,4,49.0,16.48,0,1,25.21,0.0
2775,CA-2017-143455,2017-11-11,2017-11-18,Standard Class,ML-17755,OFF-PA-10004451,296,10.368,2,0.2,3.6288,2017,11,November,4,Saturday,2017Q4,2017-11,7,35.0,5.18,1,1,6.74,2.59
2776,CA-2016-144729,2016-10-21,2016-10-25,Standard Class,JE-15745,OFF-ST-10004804,529,154.44,3,0.0,1.5444,2016,10,October,4,Friday,2016Q4,2016-10,4,1.0,51.48,0,1,152.9,0.0
2777,CA-2015-127019,2015-12-21,2015-12-25,Standard Class,ER-13855,OFF-AP-10003971,558,60.984,7,0.2,4.5738,2015,12,December,4,Monday,2015Q4,2015-12,4,7.5,8.71,1,1,56.41,15.25
2778,CA-2015-138534,2015-07-17,2015-07-19,Second Class,JM-15535,FUR-BO-10003159,468,195.466,2,0.15,-13.7976,2015,7,July,3,Friday,2015Q3,2015-07,2,-7.06,97.73,1,0,209.26,34.49
2779,CA-2017-108322,2017-04-30,2017-05-05,Standard Class,SS-20140,FUR-FU-10001935,362,23.68,8,0.2,6.216,2017,4,April,2,Sunday,2017Q2,2017-04,5,26.25,2.96,1,1,17.46,5.92
2780,CA-2017-108322,2017-04-30,2017-05-05,Standard Class,SS-20140,TEC-AC-10003433,362,2.376,3,0.2,0.7425,2017,4,April,2,Sunday,2017Q2,2017-04,5,31.25,0.79,1,1,1.63,0.59
2781,CA-2017-167668,2017-05-06,2017-05-08,First Class,TC-21295,OFF-LA-10004544,265,59.2,4,0.0,29.6,2017,5,May,2,Saturday,2017Q2,2017-05,2,50.0,14.8,0,1,29.6,0.0
2782,CA-2017-146724,2017-11-20,2017-11-27,Standard Class,HG-15025,OFF-AR-10001026,91,22.0,10,0.0,9.68,2017,11,November,4,Monday,2017Q4,2017-11,7,44.0,2.2,0,1,12.32,0.0
2783,CA-2016-139878,2016-11-11,2016-11-16,Standard Class,LD-17005,TEC-PH-10001336,69,257.98,2,0.0,74.8142,2016,11,November,4,Friday,2016Q4,2016-11,5,29.0,128.99,0,1,183.17,0.0
2784,US-2016-106677,2016-11-05,2016-11-10,Standard Class,AS-10285,TEC-PH-10003187,305,23.988,2,0.4,-15.992,2016,11,November,4,Saturday,2016Q4,2016-11,5,-66.67,11.99,1,0,39.98,15.99
2785,CA-2016-116974,2016-10-09,2016-10-15,Standard Class,MP-17965,TEC-PH-10004897,298,23.976,4,0.4,-15.5844,2016,10,October,4,Sunday,2016Q4,2016-10,6,-65.0,5.99,1,0,39.56,15.98
2786,CA-2015-149972,2015-09-21,2015-09-23,First Class,CD-12790,FUR-CH-10004997,498,601.536,4,0.2,0.0,2015,9,September,3,Monday,2015Q3,2015-09,2,0.0,150.38,1,0,601.54,150.38
2787,CA-2015-149972,2015-09-21,2015-09-23,First Class,CD-12790,OFF-FA-10002763,498,7.9,2,0.0,2.528,2015,9,September,3,Monday,2015Q3,2015-09,2,32.0,3.95,0,1,5.37,0.0
2788,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,FUR-FU-10001588,139,58.36,5,0.6,-24.803,2014,12,December,4,Tuesday,2014Q4,2014-12,4,-42.5,11.67,1,0,83.16,87.54
2789,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,OFF-AR-10000940,139,16.464,7,0.2,1.4406,2014,12,December,4,Tuesday,2014Q4,2014-12,4,8.75,2.35,1,1,15.02,4.12
2790,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,FUR-FU-10002759,139,39.96,5,0.6,-23.976,2014,12,December,4,Tuesday,2014Q4,2014-12,4,-60.0,7.99,1,0,63.94,59.94
2791,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,OFF-AP-10000358,112,25.96,2,0.0,7.5284,2014,9,September,3,Sunday,2014Q3,2014-09,1,29.0,12.98,0,1,18.43,0.0
2792,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,OFF-AP-10003281,112,36.27,3,0.0,10.881,2014,9,September,3,Sunday,2014Q3,2014-09,1,30.0,12.09,0,1,25.39,0.0
2793,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,OFF-PA-10000029,112,6.48,1,0.0,3.1104,2014,9,September,3,Sunday,2014Q3,2014-09,1,48.0,6.48,0,1,3.37,0.0
2794,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,TEC-PH-10001557,521,1075.088,14,0.2,94.0702,2014,4,April,2,Saturday,2014Q2,2014-04,5,8.75,76.79,1,1,981.02,268.77
2795,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,TEC-PH-10000576,521,438.368,4,0.2,38.3572,2014,4,April,2,Saturday,2014Q2,2014-04,5,8.75,109.59,1,1,400.01,109.59
2796,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,OFF-BI-10002764,521,18.088,7,0.2,6.5569,2014,4,April,2,Saturday,2014Q2,2014-04,5,36.25,2.58,1,1,11.53,4.52
2797,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,FUR-BO-10001337,521,308.499,3,0.15,-18.147,2014,4,April,2,Saturday,2014Q2,2014-04,5,-5.88,102.83,1,0,326.65,54.44
2798,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,OFF-AR-10002257,328,13.36,4,0.0,4.1416,2017,10,October,4,Friday,2017Q4,2017-10,7,31.0,3.34,0,1,9.22,0.0
2799,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,OFF-PA-10001019,328,39.96,2,0.0,18.7812,2017,10,October,4,Friday,2017Q4,2017-10,7,47.0,19.98,0,1,21.18,0.0
